order_item_id,order_id,product_id,quantity,unit_price,total_price
2368,2078,379,5,684.15,3420.75
2369,90,163,5,146.22,731.1
2370,1784,204,4,382.59,1530.36
2371,1005,174,3,73.97,221.91
2372,959,104,1,786.85,786.85
2373,1264,491,5,258.16,1290.8
2374,1951,228,1,365.78,365.78
2375,327,186,5,528.49,2642.45
2376,898,406,5,382.03,1910.15
2377,38,168,5,726.15,3630.75
2378,400,289,3,175.39,526.17
2379,948,65,3,309.16,927.48
2380,2226,44,4,660.44,2641.76
2381,908,193,1,316.93,316.93
2382,1409,141,3,185.14,555.42
2383,212,163,5,146.22,731.1
2384,923,417,4,646.38,2585.52
2385,826,2,5,201.49,1007.45
2386,731,144,2,248.01,496.02
2387,255,409,5,756.77,3783.85
2388,1314,173,1,750.33,750.33
2389,899,344,2,142.16,284.32
2390,1061,296,4,288.03,1152.12
2391,2090,103,4,123.31,493.24
2392,2296,493,5,469.64,2348.2
2393,2045,100,5,662.51,3312.55
2394,408,266,3,223.99,671.97
2395,2159,461,2,316.64,633.28
2396,1351,541,2,107.81,215.62
2397,1083,306,2,188.57,377.14
2398,693,477,4,579.66,2318.64
2399,1646,598,5,724.46,3622.3
2400,93,480,1,164.0,164.0
2401,2006,341,3,94.11,282.33
2402,1465,431,2,538.19,1076.38
2403,2183,109,3,227.24,681.72
2404,946,476,5,615.62,3078.1
2405,858,218,2,768.18,1536.36
2406,1962,298,1,169.49,169.49
2407,991,573,3,451.7,1355.1
2408,851,175,1,728.77,728.77
2409,2250,428,1,639.7,639.7
2410,246,443,3,136.8,410.4
2411,2128,343,3,528.05,1584.15
2412,2015,196,1,250.84,250.84
2413,1638,172,3,795.85,2387.55
2414,1050,67,3,562.94,1688.82
2415,918,167,1,256.02,256.02
2416,1566,119,1,79.84,79.84
2417,2304,379,2,684.15,1368.3
2418,1775,81,4,36.02,144.08
2419,41,513,2,154.01,308.02
2420,199,564,4,549.93,2199.72
2421,164,238,2,343.57,687.14
2422,1088,206,2,562.91,1125.82
2423,819,23,5,483.86,2419.3
2424,2056,439,1,692.76,692.76
2425,1655,405,3,366.73,1100.19
2426,1384,294,3,116.36,349.08
2427,1003,211,3,213.42,640.26
2428,1366,341,2,94.11,188.22
2429,888,76,2,257.19,514.38
2430,716,48,3,7.86,23.58
2431,131,294,5,116.36,581.8
2432,65,64,5,618.98,3094.9
2433,161,580,4,511.84,2047.36
2434,1170,8,4,299.8,1199.2
2435,1862,32,4,372.32,1489.28
2436,789,451,4,393.16,1572.64
2437,2028,205,4,97.12,388.48
2438,1462,398,4,72.32,289.28
2439,203,390,5,674.26,3371.3
2440,306,250,1,18.35,18.35
2441,446,357,3,618.26,1854.78
2442,1203,67,1,562.94,562.94
2443,1054,303,1,384.21,384.21
2444,1550,153,1,294.87,294.87
2445,2340,70,5,393.92,1969.6
2446,1764,26,3,565.26,1695.78
2447,1390,433,5,460.34,2301.7
2448,1411,515,4,694.8,2779.2
2449,1522,337,2,374.54,749.08
2450,31,575,1,383.35,383.35
2451,40,312,1,296.97,296.97
2452,935,587,5,205.23,1026.15
2453,108,366,3,194.87,584.61
2454,671,231,5,668.95,3344.75
2455,1386,252,4,770.82,3083.28
2456,1298,33,4,498.19,1992.76
2457,2257,419,1,450.2,450.2
2458,1723,392,1,132.06,132.06
2459,2109,160,1,26.4,26.4
2460,2484,426,1,600.86,600.86
2461,50,441,1,621.79,621.79
2462,126,492,4,784.35,3137.4
2463,325,593,2,758.04,1516.08
2464,250,469,3,624.34,1873.02
2465,1907,5,1,640.92,640.92
2466,69,44,2,660.44,1320.88
2467,388,306,4,188.57,754.28
2468,683,133,1,234.6,234.6
2469,262,504,4,772.07,3088.28
2470,141,499,5,671.01,3355.05
2471,2034,557,4,621.32,2485.28
2472,1029,14,4,131.0,524.0
2473,1448,552,1,578.2,578.2
2474,122,404,3,212.38,637.14
2475,544,332,5,206.36,1031.8
2476,1072,493,1,469.64,469.64
2477,888,30,4,20.66,82.64
2478,757,76,3,257.19,771.57
2479,300,313,1,175.56,175.56
2480,1205,372,2,230.56,461.12
2481,1286,470,2,503.4,1006.8
2482,566,586,3,378.49,1135.47
2483,880,502,3,467.57,1402.71
2484,859,305,3,680.79,2042.37
2485,1181,441,1,621.79,621.79
2486,22,500,4,391.8,1567.2
2487,1395,594,2,180.47,360.94
2488,2253,123,1,345.62,345.62
2489,2483,101,2,692.48,1384.96
2490,1064,271,3,263.1,789.3
2491,1373,369,2,575.2,1150.4
2492,259,512,2,164.24,328.48
2493,1817,181,4,346.21,1384.84
2494,1222,559,4,306.14,1224.56
2495,2228,593,1,758.04,758.04
2496,1442,247,4,416.55,1666.2
2497,240,476,3,615.62,1846.86
2498,1140,109,3,227.24,681.72
2499,2045,472,4,760.01,3040.04
2500,2097,516,5,703.53,3517.65
2501,629,117,1,423.8,423.8
2502,2141,231,4,668.95,2675.8
2503,2325,559,2,306.14,612.28
2504,1148,180,2,96.58,193.16
2505,618,191,4,69.8,279.2
2506,923,429,2,710.51,1421.02
2507,1207,31,1,98.89,98.89
2508,1506,513,1,154.01,154.01
2509,1866,316,2,483.53,967.06
2510,2088,276,1,199.49,199.49
2511,2481,404,4,212.38,849.52
2512,1185,479,3,630.08,1890.24
2513,2001,313,4,175.56,702.24
2514,868,350,5,232.32,1161.6
2515,1612,200,3,60.63,181.89
2516,1939,536,4,138.63,554.52
2517,456,530,2,383.96,767.92
2518,1381,367,1,176.43,176.43
2519,2118,550,2,187.78,375.56
2520,1661,240,3,668.08,2004.24
2521,1517,422,3,307.15,921.45
2522,1496,29,4,783.75,3135.0
2523,2215,194,5,649.78,3248.9
2524,705,240,5,668.08,3340.4
2525,31,343,4,528.05,2112.2
2526,1001,156,5,649.04,3245.2
2527,918,454,2,30.04,60.08
2528,1511,288,4,111.09,444.36
2529,2331,56,5,538.22,2691.1
2530,1593,447,5,202.17,1010.85
2531,1607,490,1,629.17,629.17
2532,739,373,2,57.15,114.3
2533,1380,45,1,665.24,665.24
2534,227,185,5,416.93,2084.65
2535,1215,530,2,383.96,767.92
2536,2130,453,2,176.31,352.62
2537,1825,318,2,669.33,1338.66
2538,2394,319,4,632.34,2529.36
2539,1647,476,2,615.62,1231.24
2540,741,71,1,124.56,124.56
2541,1807,84,4,369.11,1476.44
2542,1859,417,2,646.38,1292.76
2543,1935,351,5,26.52,132.6
2544,2163,551,1,217.65,217.65
2545,114,160,2,26.4,52.8
2546,1208,250,5,18.35,91.75
2547,161,401,1,25.65,25.65
2548,272,60,3,248.22,744.66
2549,2439,263,5,257.11,1285.55
2550,2109,431,3,538.19,1614.57
2551,1412,486,3,402.62,1207.86
2552,1250,569,2,397.56,795.12
2553,1081,377,3,423.74,1271.22
2554,1659,6,1,677.04,677.04
2555,1788,100,3,662.51,1987.53
2556,96,270,2,183.65,367.3
2557,579,543,2,637.9,1275.8
2558,2227,419,1,450.2,450.2
2559,2038,414,4,577.94,2311.76
2560,1753,106,1,665.88,665.88
2561,421,282,2,586.67,1173.34
2562,2224,526,5,664.34,3321.7
2563,147,72,3,453.13,1359.39
2564,2307,109,5,227.24,1136.2
2565,1999,131,3,174.07,522.21
2566,1545,434,4,549.16,2196.64
2567,2048,53,1,696.41,696.41
2568,1664,159,2,336.86,673.72
2569,142,274,2,91.37,182.74
2570,960,107,2,434.9,869.8
2571,1258,468,3,376.95,1130.85
2572,1536,405,1,366.73,366.73
2573,1289,366,1,194.87,194.87
2574,1748,48,2,7.86,15.72
2575,267,274,1,91.37,91.37
2576,258,258,1,532.11,532.11
2577,2214,38,5,664.31,3321.55
2578,1350,448,1,365.19,365.19
2579,2111,4,3,569.91,1709.73
2580,686,6,5,677.04,3385.2
2581,792,92,1,418.35,418.35
2582,2202,394,5,302.36,1511.8
2583,2083,36,3,346.81,1040.43
2584,2100,42,1,732.52,732.52
2585,2134,366,5,194.87,974.35
2586,689,284,3,514.77,1544.31
2587,2281,507,3,248.1,744.3
2588,2076,167,2,256.02,512.04
2589,409,346,3,798.78,2396.34
2590,95,360,2,567.41,1134.82
2591,2292,291,3,194.59,583.77
2592,2335,198,3,420.99,1262.97
2593,216,164,5,572.66,2863.3
2594,2312,210,1,92.48,92.48
2595,2133,208,4,421.48,1685.92
2596,1154,562,4,332.74,1330.96
2597,1434,108,4,80.18,320.72
2598,1188,298,2,169.49,338.98
2599,1063,212,2,67.58,135.16
2600,1614,459,5,390.8,1954.0
2601,2441,386,4,612.84,2451.36
2602,981,527,3,413.22,1239.66
2603,2211,126,4,86.27,345.08
2604,686,174,4,73.97,295.88
2605,100,566,5,478.04,2390.2
2606,1747,545,2,74.11,148.22
2607,2253,50,1,449.19,449.19
2608,318,187,1,431.57,431.57
2609,1633,33,1,498.19,498.19
2610,1984,297,3,570.03,1710.09
2611,2250,553,2,648.83,1297.66
2612,212,542,1,154.29,154.29
2613,767,597,2,210.87,421.74
2614,552,584,1,405.48,405.48
2615,1094,53,2,696.41,1392.82
2616,1027,56,2,538.22,1076.44
2617,659,486,5,402.62,2013.1
2618,1334,359,5,188.2,941.0
2619,533,73,3,142.21,426.63
2620,1885,24,1,367.73,367.73
2621,632,107,5,434.9,2174.5
2622,894,582,4,7.81,31.24
2623,771,226,3,93.28,279.84
2624,1529,468,3,376.95,1130.85
2625,2345,70,1,393.92,393.92
2626,2349,19,5,738.54,3692.7
2627,1558,251,5,23.44,117.2
2628,1978,70,2,393.92,787.84
2629,649,143,2,478.17,956.34
2630,1923,38,4,664.31,2657.24
2631,1899,304,2,407.38,814.76
2632,169,185,1,416.93,416.93
2633,1818,352,1,660.12,660.12
2634,741,301,1,10.14,10.14
2635,158,373,3,57.15,171.45
2636,344,208,3,421.48,1264.44
2637,2,88,5,80.83,404.15
2638,664,4,1,569.91,569.91
2639,2091,288,1,111.09,111.09
2640,2353,523,4,99.5,398.0
2641,112,249,1,205.6,205.6
2642,1699,82,4,45.03,180.12
2643,339,20,1,105.58,105.58
2644,630,479,1,630.08,630.08
2645,2078,371,5,380.56,1902.8
2646,420,128,4,54.31,217.24
2647,1759,265,3,700.42,2101.26
2648,788,47,2,327.04,654.08
2649,2449,25,1,502.42,502.42
2650,1996,506,3,245.5,736.5
2651,375,151,5,621.63,3108.15
2652,2286,229,3,363.41,1090.23
2653,429,495,3,137.66,412.98
2654,218,537,4,643.8,2575.2
2655,1959,554,2,659.7,1319.4
2656,2109,264,1,219.16,219.16
2657,134,536,1,138.63,138.63
2658,1466,363,4,741.22,2964.88
2659,77,452,4,730.78,2923.12
2660,250,303,5,384.21,1921.05
2661,2324,131,3,174.07,522.21
2662,1390,320,1,323.31,323.31
2663,2175,108,3,80.18,240.54
2664,1509,96,2,573.88,1147.76
2665,213,343,5,528.05,2640.25
2666,665,391,2,152.29,304.58
2667,2408,509,4,230.99,923.96
2668,1074,308,4,141.07,564.28
2669,2205,262,2,63.18,126.36
2670,1686,161,4,528.03,2112.12
2671,1318,318,5,669.33,3346.65
2672,1533,1,2,537.25,1074.5
2673,1715,229,3,363.41,1090.23
2674,2131,483,2,36.78,73.56
2675,403,460,2,603.5,1207.0
2676,877,259,2,147.03,294.06
2677,2500,229,3,363.41,1090.23
2678,2114,417,3,646.38,1939.14
2679,1244,42,4,732.52,2930.08
2680,702,394,4,302.36,1209.44
2681,2476,72,5,453.13,2265.65
2682,632,577,2,505.76,1011.52
2683,405,338,1,385.79,385.79
2684,2237,436,1,488.54,488.54
2685,1805,440,5,628.38,3141.9
2686,779,325,1,157.02,157.02
2687,1033,235,3,39.05,117.15
2688,595,370,2,30.75,61.5
2689,2071,83,5,488.4,2442.0
2690,337,43,3,624.63,1873.89
2691,47,293,4,90.27,361.08
2692,1140,481,3,572.33,1716.99
2693,465,74,2,788.84,1577.68
2694,1396,65,5,309.16,1545.8
2695,426,377,4,423.74,1694.96
2696,625,509,2,230.99,461.98
2697,1967,269,1,511.36,511.36
2698,704,291,2,194.59,389.18
2699,2145,431,3,538.19,1614.57
2700,1673,544,5,74.7,373.5
2701,1092,52,5,534.6,2673.0
2702,2310,220,1,569.42,569.42
2703,1509,479,3,630.08,1890.24
2704,1527,58,5,641.53,3207.65
2705,322,133,2,234.6,469.2
2706,296,582,1,7.81,7.81
2707,681,476,3,615.62,1846.86
2708,529,136,4,632.05,2528.2
2709,95,116,2,200.97,401.94
2710,2417,405,3,366.73,1100.19
2711,1533,550,1,187.78,187.78
2712,1741,222,1,466.67,466.67
2713,1276,258,4,532.11,2128.44
2714,896,50,5,449.19,2245.95
2715,1907,437,3,50.11,150.33
2716,978,45,4,665.24,2660.96
2717,546,358,5,402.51,2012.55
2718,2336,569,1,397.56,397.56
2719,2276,125,4,58.81,235.24
2720,63,366,4,194.87,779.48
2721,26,277,2,732.85,1465.7
2722,365,125,5,58.81,294.05
2723,1749,3,4,401.35,1605.4
2724,1765,386,2,612.84,1225.68
2725,798,382,2,615.06,1230.12
2726,1321,69,3,616.76,1850.28
2727,240,160,3,26.4,79.2
2728,2202,138,2,108.59,217.18
2729,1575,306,5,188.57,942.85
2730,1876,323,5,44.01,220.05
2731,723,286,2,284.59,569.18
2732,243,512,3,164.24,492.72
2733,2396,368,2,552.7,1105.4
2734,1354,456,1,582.03,582.03
2735,289,235,4,39.05,156.2
2736,1955,428,5,639.7,3198.5
2737,2414,188,1,790.2,790.2
2738,2448,41,2,93.83,187.66
2739,292,187,2,431.57,863.14
2740,1459,110,3,584.53,1753.59
2741,1425,321,4,159.66,638.64
2742,1441,124,1,342.09,342.09
2743,1959,579,3,165.43,496.29
2744,2422,497,1,89.27,89.27
2745,1064,184,1,63.4,63.4
2746,1606,8,5,299.8,1499.0
2747,241,59,2,230.63,461.26
2748,226,79,1,677.76,677.76
2749,173,93,2,666.98,1333.96
2750,1064,7,5,219.72,1098.6
2751,865,284,1,514.77,514.77
2752,653,275,1,145.85,145.85
2753,2143,130,3,726.2,2178.6
2754,2242,571,4,550.21,2200.84
2755,1173,19,5,738.54,3692.7
2756,1148,338,1,385.79,385.79
2757,1444,92,2,418.35,836.7
2758,938,17,2,754.6,1509.2
2759,2445,183,5,199.31,996.55
2760,246,383,4,794.8,3179.2
2761,1785,565,5,686.15,3430.75
2762,1550,365,1,673.29,673.29
2763,2132,74,4,788.84,3155.36
2764,712,527,2,413.22,826.44
2765,1444,123,5,345.62,1728.1
2766,370,468,5,376.95,1884.75
2767,2028,329,4,554.53,2218.12
2768,1588,56,3,538.22,1614.66
2769,1280,114,4,710.24,2840.96
2770,1835,376,5,743.8,3719.0
2771,29,323,1,44.01,44.01
2772,1347,155,4,252.16,1008.64
2773,1,538,3,39.96,119.88
2774,29,562,5,332.74,1663.7
2775,1921,433,2,460.34,920.68
2776,2428,126,1,86.27,86.27
2777,478,583,3,778.99,2336.97
2778,2169,336,4,66.37,265.48
2779,520,366,5,194.87,974.35
2780,85,562,4,332.74,1330.96
2781,1799,324,2,456.96,913.92
2782,1872,157,4,132.67,530.68
2783,1411,219,4,743.84,2975.36
2784,2240,315,2,209.88,419.76
2785,976,158,1,33.54,33.54
2786,1714,158,3,33.54,100.62
2787,1182,235,1,39.05,39.05
2788,2370,343,4,528.05,2112.2
2789,439,585,2,621.38,1242.76
2790,2110,580,5,511.84,2559.2
2791,1385,277,5,732.85,3664.25
2792,86,186,1,528.49,528.49
2793,945,231,5,668.95,3344.75
2794,1903,8,4,299.8,1199.2
2795,506,13,1,125.21,125.21
2796,783,417,1,646.38,646.38
2797,2015,150,4,653.3,2613.2
2798,63,492,4,784.35,3137.4
2799,775,350,1,232.32,232.32
2800,1632,95,4,473.85,1895.4
2801,951,538,5,39.96,199.8
2802,497,54,1,475.21,475.21
2803,1146,571,4,550.21,2200.84
2804,2226,365,3,673.29,2019.87
2805,1663,137,3,630.03,1890.09
2806,154,464,2,53.85,107.7
2807,1855,425,5,746.07,3730.35
2808,2287,572,5,371.03,1855.15
2809,804,388,1,459.38,459.38
2810,2123,397,1,449.33,449.33
2811,1546,50,4,449.19,1796.76
2812,647,189,3,487.52,1462.56
2813,1940,237,2,662.85,1325.7
2814,832,110,5,584.53,2922.65
2815,770,129,4,315.76,1263.04
2816,657,40,3,525.55,1576.65
2817,1831,226,4,93.28,373.12
2818,1892,525,1,114.53,114.53
2819,1474,6,3,677.04,2031.12
2820,1268,334,1,480.66,480.66
2821,1332,404,2,212.38,424.76
2822,542,80,1,436.41,436.41
2823,405,190,4,287.38,1149.52
2824,686,34,1,304.09,304.09
2825,2357,485,3,214.14,642.42
2826,1968,595,2,394.59,789.18
2827,1116,442,2,479.0,958.0
2828,987,470,1,503.4,503.4
2829,861,84,2,369.11,738.22
2830,113,341,3,94.11,282.33
2831,507,591,1,667.43,667.43
2832,915,463,5,321.37,1606.85
2833,1235,479,4,630.08,2520.32
2834,774,317,1,591.49,591.49
2835,1310,504,5,772.07,3860.35
2836,999,265,1,700.42,700.42
2837,1671,369,5,575.2,2876.0
2838,1290,177,2,345.27,690.54
2839,338,323,2,44.01,88.02
2840,866,571,3,550.21,1650.63
2841,690,541,2,107.81,215.62
2842,721,65,4,309.16,1236.64
2843,2049,46,2,655.59,1311.18
2844,367,236,3,290.29,870.87
2845,2485,446,4,795.58,3182.32
2846,1434,478,3,432.8,1298.4
2847,1471,257,1,592.01,592.01
2848,1450,105,4,504.16,2016.64
2849,475,408,4,286.57,1146.28
2850,491,240,4,668.08,2672.32
2851,183,366,1,194.87,194.87
2852,575,535,2,699.53,1399.06
2853,2021,290,3,162.83,488.49
2854,1569,231,1,668.95,668.95
2855,1948,135,2,426.12,852.24
2856,2395,308,1,141.07,141.07
2857,694,491,3,258.16,774.48
2858,1593,201,4,495.16,1980.64
2859,1765,501,5,573.48,2867.4
2860,503,521,3,526.9,1580.7
2861,1335,524,2,608.53,1217.06
2862,1461,179,2,341.91,683.82
2863,1063,35,5,721.04,3605.2
2864,272,538,1,39.96,39.96
2865,452,559,2,306.14,612.28
2866,769,320,1,323.31,323.31
2867,477,253,3,501.27,1503.81
2868,1621,523,5,99.5,497.5
2869,732,307,4,706.75,2827.0
2870,2128,576,2,383.65,767.3
2871,1564,305,4,680.79,2723.16
2872,1463,100,5,662.51,3312.55
2873,999,149,1,113.1,113.1
2874,186,504,2,772.07,1544.14
2875,2168,273,4,549.11,2196.44
2876,1587,188,3,790.2,2370.6
2877,1988,422,5,307.15,1535.75
2878,1317,536,1,138.63,138.63
2879,809,485,4,214.14,856.56
2880,2266,155,5,252.16,1260.8
2881,629,66,5,154.37,771.85
2882,961,420,4,348.54,1394.16
2883,1245,58,2,641.53,1283.06
2884,2137,117,2,423.8,847.6
2885,2179,391,2,152.29,304.58
2886,710,500,4,391.8,1567.2
2887,2080,5,3,640.92,1922.76
2888,1397,357,4,618.26,2473.04
2889,2042,595,5,394.59,1972.95
2890,1099,222,4,466.67,1866.68
2891,472,83,4,488.4,1953.6
2892,239,309,1,597.06,597.06
2893,1460,214,5,449.0,2245.0
2894,1248,503,4,53.79,215.16
2895,1105,413,5,754.93,3774.65
2896,2253,555,5,344.08,1720.4
2897,1338,97,2,115.77,231.54
2898,898,333,1,455.25,455.25
2899,1525,119,4,79.84,319.36
2900,1189,177,2,345.27,690.54
2901,1485,135,1,426.12,426.12
2902,761,553,2,648.83,1297.66
2903,586,207,4,626.77,2507.08
2904,1980,446,3,795.58,2386.74
2905,1531,504,2,772.07,1544.14
2906,2442,128,4,54.31,217.24
2907,454,74,3,788.84,2366.52
2908,600,493,3,469.64,1408.92
2909,1884,272,3,317.71,953.13
2910,122,233,4,777.4,3109.6
2911,1575,78,3,434.28,1302.84
2912,1915,165,1,305.69,305.69
2913,1347,419,1,450.2,450.2
2914,1008,11,1,570.35,570.35
2915,2213,61,3,563.63,1690.89
2916,1642,541,3,107.81,323.43
2917,2193,510,5,593.76,2968.8
2918,266,589,5,697.64,3488.2
2919,1827,35,2,721.04,1442.08
2920,448,585,2,621.38,1242.76
2921,1595,350,3,232.32,696.96
2922,2497,57,3,430.82,1292.46
2923,877,560,2,283.44,566.88
2924,223,130,4,726.2,2904.8
2925,1733,247,4,416.55,1666.2
2926,1463,501,2,573.48,1146.96
2927,190,43,1,624.63,624.63
2928,1398,16,1,683.71,683.71
2929,440,83,5,488.4,2442.0
2930,1872,313,3,175.56,526.68
2931,1706,161,3,528.03,1584.09
2932,2184,22,2,22.51,45.02
2933,1251,403,3,490.74,1472.22
2934,1941,240,4,668.08,2672.32
2935,15,490,1,629.17,629.17
2936,480,223,4,131.09,524.36
2937,1858,312,2,296.97,593.94
2938,1196,78,1,434.28,434.28
2939,92,453,2,176.31,352.62
2940,2320,119,4,79.84,319.36
2941,303,284,1,514.77,514.77
2942,498,450,1,687.91,687.91
2943,193,507,4,248.1,992.4
2944,1813,525,2,114.53,229.06
2945,2238,484,5,781.17,3905.85
2946,305,158,5,33.54,167.7
2947,1499,332,1,206.36,206.36
2948,1540,140,4,298.93,1195.72
2949,436,163,3,146.22,438.66
2950,1522,42,4,732.52,2930.08
2951,1841,489,5,741.64,3708.2
2952,2429,565,5,686.15,3430.75
2953,2408,207,5,626.77,3133.85
2954,1251,398,2,72.32,144.64
2955,764,45,3,665.24,1995.72
2956,1476,40,2,525.55,1051.1
2957,311,253,3,501.27,1503.81
2958,2382,361,4,107.07,428.28
2959,402,206,3,562.91,1688.73
2960,683,432,3,687.27,2061.81
2961,1924,75,4,611.8,2447.2
2962,1528,558,2,530.43,1060.86
2963,1720,197,4,302.59,1210.36
2964,2447,483,1,36.78,36.78
2965,404,248,4,56.79,227.16
2966,816,92,3,418.35,1255.05
2967,895,83,2,488.4,976.8
2968,625,34,3,304.09,912.27
2969,1381,410,4,156.49,625.96
2970,923,55,1,550.33,550.33
2971,689,554,4,659.7,2638.8
2972,482,212,1,67.58,67.58
2973,1304,129,1,315.76,315.76
2974,2177,301,3,10.14,30.42
2975,2027,10,3,400.1,1200.3
2976,1299,476,3,615.62,1846.86
2977,1942,323,2,44.01,88.02
2978,1435,561,2,459.43,918.86
2979,660,338,4,385.79,1543.16
2980,2272,314,4,687.6,2750.4
2981,632,440,2,628.38,1256.76
2982,1736,471,2,440.06,880.12
2983,1971,92,5,418.35,2091.75
2984,725,219,4,743.84,2975.36
2985,943,377,5,423.74,2118.7
2986,338,307,1,706.75,706.75
2987,2405,255,1,482.26,482.26
2988,2078,345,4,529.31,2117.24
2989,45,44,3,660.44,1981.32
2990,655,540,2,465.91,931.82
2991,1414,503,1,53.79,53.79
2992,520,39,3,651.11,1953.33
2993,162,173,3,750.33,2250.99
2994,573,448,2,365.19,730.38
2995,1414,447,1,202.17,202.17
2996,60,49,1,337.26,337.26
2997,1847,519,1,337.8,337.8
2998,1007,497,3,89.27,267.81
2999,1797,246,1,313.43,313.43
3000,1683,164,2,572.66,1145.32
3001,1340,69,5,616.76,3083.8
3002,1680,413,4,754.93,3019.72
3003,987,520,1,562.37,562.37
3004,161,78,4,434.28,1737.12
3005,1744,463,2,321.37,642.74
3006,2399,361,2,107.07,214.14
3007,1703,100,3,662.51,1987.53
3008,605,160,5,26.4,132.0
3009,1481,23,5,483.86,2419.3
3010,2289,189,3,487.52,1462.56
3011,1855,304,5,407.38,2036.9
3012,499,160,3,26.4,79.2
3013,1584,336,2,66.37,132.74
3014,478,309,4,597.06,2388.24
3015,1007,147,1,69.81,69.81
3016,1203,173,2,750.33,1500.66
3017,2424,275,1,145.85,145.85
3018,1224,518,4,165.47,661.88
3019,383,123,4,345.62,1382.48
3020,1744,179,1,341.91,341.91
3021,2347,590,4,208.79,835.16
3022,1734,339,1,278.87,278.87
3023,666,260,2,268.99,537.98
3024,2242,8,1,299.8,299.8
3025,1273,321,2,159.66,319.32
3026,1622,576,3,383.65,1150.95
3027,1455,2,3,201.49,604.47
3028,537,171,4,432.07,1728.28
3029,400,73,3,142.21,426.63
3030,1807,47,4,327.04,1308.16
3031,390,353,4,303.02,1212.08
3032,1160,135,2,426.12,852.24
3033,2011,349,5,687.01,3435.05
3034,2332,360,4,567.41,2269.64
3035,177,580,3,511.84,1535.52
3036,931,560,3,283.44,850.32
3037,2253,247,3,416.55,1249.65
3038,2349,268,3,98.85,296.55
3039,530,176,4,338.38,1353.52
3040,1712,472,2,760.01,1520.02
3041,185,359,2,188.2,376.4
3042,1994,473,4,710.65,2842.6
3043,1158,565,5,686.15,3430.75
3044,994,47,3,327.04,981.12
3045,1485,524,2,608.53,1217.06
3046,1575,92,5,418.35,2091.75
3047,2317,276,4,199.49,797.96
3048,249,227,1,452.26,452.26
3049,800,103,2,123.31,246.62
3050,2445,596,3,218.09,654.27
3051,2419,60,1,248.22,248.22
3052,1265,35,5,721.04,3605.2
3053,135,132,1,688.06,688.06
3054,887,308,3,141.07,423.21
3055,1285,96,1,573.88,573.88
3056,2481,486,3,402.62,1207.86
3057,1010,205,2,97.12,194.24
3058,799,34,2,304.09,608.18
3059,1732,172,1,795.85,795.85
3060,1559,514,5,80.0,400.0
3061,830,305,4,680.79,2723.16
3062,1067,48,3,7.86,23.58
3063,653,262,1,63.18,63.18
3064,633,431,4,538.19,2152.76
3065,1390,103,1,123.31,123.31
3066,934,336,4,66.37,265.48
3067,2035,341,4,94.11,376.44
3068,510,291,5,194.59,972.95
3069,2346,585,4,621.38,2485.52
3070,203,415,2,650.76,1301.52
3071,811,375,3,322.92,968.76
3072,274,372,2,230.56,461.12
3073,301,427,5,478.59,2392.95
3074,1602,490,5,629.17,3145.85
3075,1367,296,3,288.03,864.09
3076,1092,172,2,795.85,1591.7
3077,2417,468,2,376.95,753.9
3078,872,303,5,384.21,1921.05
3079,2130,580,5,511.84,2559.2
3080,739,4,2,569.91,1139.82
3081,180,479,2,630.08,1260.16
3082,1046,449,2,137.72,275.44
3083,1234,310,2,274.62,549.24
3084,571,240,2,668.08,1336.16
3085,784,561,2,459.43,918.86
3086,478,96,4,573.88,2295.52
3087,2038,484,4,781.17,3124.68
3088,1684,429,5,710.51,3552.55
3089,361,490,5,629.17,3145.85
3090,923,467,1,526.75,526.75
3091,1038,80,4,436.41,1745.64
3092,257,562,5,332.74,1663.7
3093,2475,204,4,382.59,1530.36
3094,39,82,2,45.03,90.06
3095,662,366,4,194.87,779.48
3096,599,347,2,90.69,181.38
3097,2337,17,5,754.6,3773.0
3098,2033,243,1,71.89,71.89
3099,489,600,5,149.99,749.95
3100,1289,161,1,528.03,528.03
3101,1875,280,1,214.82,214.82
3102,937,578,3,369.57,1108.71
3103,806,57,2,430.82,861.64
3104,2194,539,4,24.28,97.12
3105,1903,505,4,602.18,2408.72
3106,138,62,1,688.85,688.85
3107,2068,486,5,402.62,2013.1
3108,651,133,1,234.6,234.6
3109,1159,320,3,323.31,969.93
3110,828,498,3,23.53,70.59
3111,1615,147,3,69.81,209.43
3112,2391,402,5,144.86,724.3
3113,644,576,3,383.65,1150.95
3114,547,597,2,210.87,421.74
3115,1124,389,3,678.71,2036.13
3116,1731,311,5,371.11,1855.55
3117,2405,452,2,730.78,1461.56
3118,534,580,5,511.84,2559.2
3119,525,197,4,302.59,1210.36
3120,1176,52,1,534.6,534.6
3121,1243,490,4,629.17,2516.68
3122,513,203,5,675.92,3379.6
3123,12,176,5,338.38,1691.9
3124,497,547,5,678.68,3393.4
3125,914,468,3,376.95,1130.85
3126,1588,220,1,569.42,569.42
3127,1341,123,2,345.62,691.24
3128,817,578,5,369.57,1847.85
3129,1437,404,1,212.38,212.38
3130,1175,501,4,573.48,2293.92
3131,1574,281,5,407.22,2036.1
3132,278,326,4,281.61,1126.44
3133,816,441,4,621.79,2487.16
3134,1596,177,5,345.27,1726.35
3135,104,325,5,157.02,785.1
3136,763,68,4,433.82,1735.28
3137,2247,478,5,432.8,2164.0
3138,757,152,5,673.83,3369.15
3139,211,136,1,632.05,632.05
3140,1682,221,5,655.36,3276.8
